STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
154100,99999, 19530118,   25.2, 4,   22.0, 4, 1029.9, 4, 9999.9, 0, 999.9, 0,   0.0, 4, 999.9, 999.9,   30.0*,  14.0 , 0.00I,999.9, 100000,
154100,99999, 19530119,   31.0, 4,   25.5, 4, 1019.9, 4, 9999.9, 0,   3.6, 4,   1.0, 4,   4.1, 999.9,   36.0 ,  27.0*, 0.00I,999.9, 000000,
154100,99999, 19530120,   28.3, 4, 9999.9, 0, 1022.0, 4, 9999.9, 0,   3.6, 4,   4.7, 4,  16.9, 999.9,   30.0*,  25.0*, 0.08E,999.9, 001000,
154100,99999, 19530121,   27.8, 4,   26.5, 4, 1030.1, 4, 9999.9, 0,   2.3, 4,   0.5, 4,   1.9, 999.9,   30.0 ,  25.0*,99.99 ,999.9, 001000,
154100,99999, 19530122,   27.5, 4,   21.5, 4, 1021.7, 4, 9999.9, 0,   7.9, 4,   2.5, 4,   6.0, 999.9,   34.0 ,  21.0 , 0.00I,999.9, 100000,
154100,99999, 19530123,   35.2, 4,   29.0, 4, 1017.3, 4, 9999.9, 0,  13.0, 4,  13.0, 4,  19.0, 999.9,   39.0 ,  30.0 , 0.00I,999.9, 000000,
154100,99999, 19530124,   32.0, 4,   26.5, 4, 1021.0, 4, 9999.9, 0,   7.1, 4,   2.0, 4,   6.0, 999.9,   37.0 ,  30.0*, 0.00I,999.9, 000000,
154100,99999, 19530125,   31.0, 4,   29.0, 4, 1016.2, 4, 9999.9, 0,   3.3, 4,   0.0, 4, 999.9, 999.9,   37.0 ,  28.0*, 0.00I,999.9, 000000,
154100,99999, 19530126,   36.0, 4,   31.5, 4, 1011.6, 4, 9999.9, 0,   3.0, 4,   1.5, 4,   6.0, 999.9,   41.0 ,  30.0 , 0.00I,999.9, 000000,
154100,99999, 19530128,   33.0, 4,   22.8, 4, 1020.7, 4, 9999.9, 0,  12.4, 4,   2.5, 4,   9.9, 999.9,   41.0 ,  25.0 , 0.00I,999.9, 000000,
154100,99999, 19530130,   47.3, 4,   37.5, 4, 1018.0, 4, 9999.9, 0, 999.9, 0,   2.5, 4,   4.1, 999.9,   54.0 ,  41.0 , 0.00I,999.9, 000000,
154100,99999, 19530131,   42.0, 4,   35.5, 4, 1017.4, 4, 9999.9, 0,   9.6, 4,   1.0, 4,   1.9, 999.9,   52.0 ,  34.0 , 0.00I,999.9, 000000,
154100,99999, 19530201,   38.0, 4,   36.2, 4, 1000.9, 4, 9999.9, 0,   5.1, 4,   4.0, 4,  15.9, 999.9,   45.0 ,  34.0 , 0.16E,999.9, 110000,
154100,99999, 19530203,   34.7, 4,   28.3, 4, 1011.6, 4, 9999.9, 0,  10.7, 4,   3.5, 4,   8.0, 999.9,   41.0 ,  28.0 , 0.00I,999.9, 000000,
154100,99999, 19530205,   29.8, 4,   20.5, 4, 1015.1, 4, 9999.9, 0,   7.5, 4,   2.5, 4,   9.9, 999.9,   36.0 ,  25.0 , 0.00I,999.9, 000000,
154100,99999, 19530206,   30.5, 4,   26.2, 4, 1009.0, 4, 9999.9, 0,   5.1, 4,   0.0, 4, 999.9, 999.9,   36.0 ,  28.0 , 0.08E,999.9, 001000,
154100,99999, 19530207,   28.8, 4,   23.5, 4, 1009.5, 4, 9999.9, 0,   4.6, 4,   0.5, 4,   1.9, 999.9,   43.0 ,  16.0 , 0.20E,999.9, 100000,
154100,99999, 19530208,   31.5, 4,   29.8, 4, 1006.1, 4, 9999.9, 0,   4.8, 4,   3.5, 4,   8.0, 999.9,   32.0*,  30.0 , 0.08E,999.9, 011000,
154100,99999, 19530210,   23.0, 4, 9999.9, 0, 1009.6, 4, 9999.9, 0,  10.1, 4,  10.2, 4,  30.9, 999.9,   25.0*,  19.0 ,99.99 ,999.9, 001000,
154100,99999, 19530211,   30.7, 4, 9999.9, 0, 1007.2, 4, 9999.9, 0,   7.5, 4,   4.0, 4,   8.0, 999.9,   37.0*,  19.0 , 0.00I,999.9, 000000,
154100,99999, 19530213,   31.5, 4,   31.0, 4, 1010.6, 4, 9999.9, 0,   0.9, 4,   0.0, 4, 999.9, 999.9,   36.0*,  28.0 , 0.00I,999.9, 100000,
154100,99999, 19530214,   34.7, 4,   34.7, 4, 1014.9, 4, 9999.9, 0,   2.9, 4,   0.0, 4, 999.9, 999.9,   41.0 ,  27.0 , 0.55F,999.9, 111000,
154100,99999, 19530215,   34.5, 4, 9999.9, 0, 1016.4, 4, 9999.9, 0,   1.1, 4,   0.5, 4,   1.9, 999.9,   36.0 ,  32.0*, 0.59E,999.9, 011000,
154100,99999, 19530216,   32.0, 4,   29.0, 4, 9999.9, 0, 9999.9, 0,   1.5, 4,   7.7, 4,  30.9, 999.9,   34.0*,  28.0*,99.99 ,999.9, 011000,
154100,99999, 19530218,   25.2, 4, 9999.9, 0, 1011.3, 4, 9999.9, 0,  14.8, 4,  13.0, 4,  21.0, 999.9,   32.0 ,  19.0 , 0.00I,999.9, 000000,
154100,99999, 19530219,   33.8, 4,   25.5, 4, 1017.1, 4, 9999.9, 0,  16.3, 4,   1.5, 4,   4.1, 999.9,   41.0 ,  27.0*, 0.00I,999.9, 000000,
154100,99999, 19530222,   46.5, 4,   35.0, 4, 1020.0, 4, 9999.9, 0,  10.9, 4,  12.2, 4,  16.9, 999.9,   50.0 ,  43.0 , 0.00I,999.9, 000000,
154100,99999, 19530223,   50.5, 4,   36.7, 4, 1016.7, 4, 9999.9, 0,  14.8, 4,  14.5, 4,  21.0, 999.9,   54.0 ,  46.0 , 0.00I,999.9, 000000,
154100,99999, 19530224,   48.2, 4,   35.5, 4, 1016.6, 4, 9999.9, 0,  11.2, 4,  12.7, 4,  16.9, 999.9,   54.0 ,  41.0 , 0.00I,999.9, 000000,
154100,99999, 19530227,   38.3, 4,   26.7, 4, 1031.2, 4, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.0 ,  30.0 , 0.00I,999.9, 000000,
154100,99999, 19530228,   34.5, 4,   32.0, 4, 1023.7, 4, 9999.9, 0,   7.8, 4,   0.0, 4, 999.9, 999.9,   37.0 ,  32.0 , 0.08E,999.9, 000000,
154100,99999, 19530301,   36.0, 4,   32.5, 4, 1025.9, 4, 9999.9, 0,   4.2, 4,   0.5, 4,   1.9, 999.9,   41.0 ,  30.0 , 0.01E,999.9, 010000,
154100,99999, 19530302,   37.8, 4,   32.3, 4, 1031.7, 4, 9999.9, 0, 999.9, 0,   1.5, 4,   4.1, 999.9,   39.0*,  36.0*, 0.00I,999.9, 000000,
154100,99999, 19530303,   40.2, 4,   29.3, 4, 1025.8, 4, 9999.9, 0,  12.4, 4,   8.2, 4,  16.9, 999.9,   52.0*,  30.0 , 0.00I,999.9, 000000,
154100,99999, 19530309,   41.5, 4,   24.0, 4, 1024.8, 4, 9999.9, 0,  11.2, 4,   3.5, 4,  12.0, 999.9,   52.0 ,  34.0 , 0.00I,999.9, 000000,
154100,99999, 19530312,   36.0, 4,   20.5, 4, 1015.7, 4, 9999.9, 0,  13.8, 4,  14.2, 4,  19.0, 999.9,   46.0 ,  28.0 , 0.01E,999.9, 000000,
154100,99999, 19530314,   29.8, 4,   19.0, 4, 1030.0, 4, 9999.9, 0,  16.3, 4,   9.2, 4,  19.0, 999.9,   39.0 ,  23.0 , 0.05F,999.9, 001000,
154100,99999, 19530315,   33.5, 4,   21.2, 4, 1034.1, 4, 9999.9, 0,  15.5, 4,   0.5, 4,   1.9, 999.9,   48.0 ,  23.0 , 0.00I,999.9, 000000,
154100,99999, 19530316,   38.8, 4,   28.3, 4, 1029.7, 4, 9999.9, 0,   8.7, 4,   1.5, 4,   4.1, 999.9,   54.0 ,  27.0 , 0.00I,999.9, 000000,
154100,99999, 19530318,   37.0, 4,   26.2, 4, 1034.3, 4, 9999.9, 0,  23.3, 4,   2.0, 4,   4.1, 999.9,   45.0 ,  34.0*, 0.00I,999.9, 000000,
154100,99999, 19530320,   43.7, 4,   29.5, 4, 9999.9, 0, 9999.9, 0,  11.0, 4,   0.5, 4,   1.9, 999.9,   59.0 ,  32.0*, 0.00I,999.9, 000000,
154100,99999, 19530322,   38.0, 4,   24.3, 4, 1033.5, 4, 9999.9, 0,  12.4, 4,   0.5, 4,   1.9, 999.9,   50.0 ,  27.0 , 0.00I,999.9, 000000,
154100,99999, 19530323,   43.7, 4,   27.2, 4, 1031.3, 4, 9999.9, 0,   9.8, 4,   3.0, 4,   6.0, 999.9,   64.0 ,  25.0 , 0.00I,999.9, 000000,
154100,99999, 19530324,   53.0, 4,   34.5, 4, 1032.8, 4, 9999.9, 0,  21.7, 4,   1.5, 4,   4.1, 999.9,   68.0 ,  37.0 , 0.00I,999.9, 000000,
154100,99999, 19530326,   57.2, 4,   36.5, 4, 1024.3, 4, 9999.9, 0,   7.9, 4,   0.5, 4,   1.9, 999.9,   72.0 ,  43.0*, 0.00I,999.9, 000000,
154100,99999, 19530331,   56.0, 4,   42.3, 4, 9999.9, 0, 9999.9, 0,   6.7, 4,   0.5, 4,   1.9, 999.9,   72.0*,  45.0*,99.99 ,999.9, 010000,
154100,99999, 19530401,   59.2, 4,   42.8, 4, 1016.5, 4, 9999.9, 0,   9.9, 4,   3.0, 4,   9.9, 999.9,   73.0 ,  50.0 , 0.00I,999.9, 000000,
154100,99999, 19530403,   58.5, 4,   42.8, 4, 1021.6, 4, 9999.9, 0,  10.3, 4,   1.5, 4,   4.1, 999.9,   72.0 ,  45.0 , 0.00I,999.9, 000000,
154100,99999, 19530405,   48.7, 4,   40.0, 4, 1023.6, 4, 9999.9, 0,  11.2, 4,   1.5, 4,   1.9, 999.9,   54.0 ,  43.0 , 0.00I,999.9, 000000,
154100,99999, 19530407,   56.3, 4,   43.0, 4, 1020.2, 4, 9999.9, 0,  10.9, 4,   0.0, 4, 999.9, 999.9,   72.0 ,  41.0 , 0.00I,999.9, 000000,
154100,99999, 19530408,   61.0, 4,   48.0, 4, 1015.3, 4, 9999.9, 0,  14.8, 4,   1.5, 4,   6.0, 999.9,   73.0*,  48.0 , 0.00I,999.9, 000000,
154100,99999, 19530409,   53.0, 4,   48.5, 4, 1015.4, 4, 9999.9, 0,  11.0, 4,   1.0, 4,   1.9, 999.9,   64.0 ,  52.0 , 0.01E,999.9, 000000,
154100,99999, 19530410,   55.3, 4,   47.8, 4, 1006.6, 4, 9999.9, 0,  10.1, 4,   3.0, 4,   8.0, 999.9,   70.0 ,  46.0*, 0.00I,999.9, 000000,
154100,99999, 19530411,   54.3, 4,   52.0, 4, 1014.3, 4, 9999.9, 0,   9.6, 4,   3.0, 4,   9.9, 999.9,   59.0 ,  50.0 , 0.13F,999.9, 010000,
154100,99999, 19530412,   45.5, 4,   33.5, 4, 1026.3, 4, 9999.9, 0,  17.1, 4,   8.5, 4,  12.0, 999.9,   50.0 ,  43.0*, 0.12E,999.9, 000000,
154100,99999, 19530414,   49.0, 4, 9999.9, 0, 1016.6, 4, 9999.9, 0,  15.5, 4,   0.5, 4,   1.9, 999.9,   61.0*,  32.0 , 0.00I,999.9, 000000,
