STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
154600,99999, 19660101,   37.4, 8,   36.6, 8, 1008.3, 8, 9999.9, 0,   3.4, 8,  10.9, 8,  16.9, 999.9,   39.0 ,  36.0 , 0.24F,999.9, 110000,
154600,99999, 19660102,   37.5, 8,   33.9, 8, 1011.7, 8, 9999.9, 0,   5.0, 8,   2.0, 8,   8.0, 999.9,   45.0 ,  32.0 , 0.00I,999.9, 000000,
154600,99999, 19660103,   38.6, 8,   35.5, 8, 1008.7, 8, 9999.9, 0,   4.8, 8,   5.5, 8,  14.0, 999.9,   48.0 ,  32.0 , 0.00I,999.9, 000000,
154600,99999, 19660104,   36.3, 8,   36.3, 8, 1003.8, 8, 9999.9, 0,   2.8, 8,   4.6, 8,  16.9, 999.9,   39.0 ,  32.0 , 0.01E,999.9, 010000,
154600,99999, 19660109,   14.0, 4,   14.0, 4, 1023.6, 4, 9999.9, 0,   1.9, 4,   0.0, 4, 999.9, 999.9,   28.0 ,   7.0*, 0.00I,999.9, 100000,
154600,99999, 19660110,    8.0, 7,    6.9, 7, 1025.8, 7, 9999.9, 0,   1.3, 7,   1.4, 7,   1.9, 999.9,   19.0*,  -6.0 , 0.00I,999.9, 000000,
154600,99999, 19660111,   31.5, 8,   31.4, 8, 1021.8, 8, 9999.9, 0,   1.7, 8,   1.5, 8,   4.1, 999.9,   37.0 ,  14.0 , 0.08E,999.9, 111000,
154600,99999, 19660112,   32.0, 6,   29.3, 6, 1013.2, 6, 9999.9, 0,   3.6, 6,   5.0, 6,  14.0, 999.9,   43.0 ,  19.0 , 0.00I,999.9, 100000,
154600,99999, 19660113,   38.3, 6,   35.5, 6, 1003.7, 6, 9999.9, 0,   4.1, 6,  14.1, 6,  22.9, 999.9,   45.0*,  30.0*, 0.02E,999.9, 010000,
154600,99999, 19660114,   26.0, 5,   23.0, 5, 1009.3, 5, 9999.9, 0,   3.7, 5,  16.9, 5,  22.9, 999.9,   28.0 ,  23.0*, 0.08E,999.9, 001000,
154600,99999, 19660115,   23.0, 5,   19.6, 5, 1017.7, 5, 9999.9, 0,   4.0, 5,  15.0, 5,  27.0, 999.9,   30.0 ,  21.0 , 0.00I,999.9, 000000,
154600,99999, 19660116,   24.4, 8,   22.0, 8, 1020.1, 8, 9999.9, 0,   5.6, 8,   3.0, 8,   6.0, 999.9,   36.0 ,  12.0 , 0.00I,999.9, 000000,
154600,99999, 19660117,   32.7, 8,   32.5, 8, 1013.5, 8, 9999.9, 0,   1.3, 8,   3.0, 8,   8.0, 999.9,   36.0 ,  25.0 , 0.00I,999.9, 100000,
154600,99999, 19660118,   30.6, 7,   30.6, 7, 1009.4, 7, 9999.9, 0,   0.6, 7,  10.8, 7,  22.9, 999.9,   34.0 ,  27.0 , 0.02E,999.9, 110000,
154600,99999, 19660119,   28.3, 6,   24.7, 6, 1005.0, 6, 9999.9, 0,   3.7, 6,  14.0, 6,  30.9, 999.9,   32.0 ,  23.0*, 0.08E,999.9, 010000,
154600,99999, 19660122,   27.0, 5,   24.8, 5, 1011.5, 5, 9999.9, 0,   0.4, 5,   0.8, 5,   1.9, 999.9,   36.0 ,  19.0*, 0.02E,999.9, 110000,
154600,99999, 19660123,   30.6, 6,   28.8, 6, 1006.6, 6, 9999.9, 0,   1.9, 6,   1.0, 6,   1.9, 999.9,   39.0 ,  14.0 , 0.00I,999.9, 100000,
154600,99999, 19660124,   30.7, 6,   30.5, 6, 1001.5, 6, 9999.9, 0,   0.8, 6,  11.4, 6,  16.9, 999.9,   32.0*,  28.0 , 0.02E,999.9, 011000,
